2016-06-09 13:00:00,115.0,211.0,144.0,97.0,204.0,311.0,352.0,242.0,369.0,153.0,86.0,1.0,4.0,15.0,3.0,10.0,172.0,344.0,516.0,688.0,828.0,331.0,85.0,42.0,1.0,2.0,3.0,14.0,1.0,56.0,159.0,422.0,750.0,1043.0,875.0,574.0,450.0,264.0,1.0,4.0,2.0,10.0,27.0,242.0,821.0,1397.0,375.0,134.0,286.0,280.0,72.0,2.0,4.0,63.0,427.0,711.0,777.0,203.0,76.0,82.0,49.0,9.0,0.0,1.0,2.0,8.0,35.0,345.0,508.0,315.0,50.0,14.0,12.0,11.0,7.0,0.0,13.0,24.0,8.0,24.0,26.0,4.0,4.0,4.0,3.0,5.0,7.0,5.0,6.0,2.0,5.0,1.0,2.0,21.0,8.0,326.0,305.0,166.0,3.0,185.0,55.0,84.0
2016-06-09 14:00:00,118.0,236.0,116.0,90.0,246.0,304.0,356.0,215.0,385.0,179.0,83.0,6.0,6.0,20.0,8.0,21.0,170.0,357.0,539.0,700.0,799.0,333.0,95.0,26.0,1.0,1.0,6.0,16.0,3.0,55.0,154.0,408.0,713.0,1029.0,846.0,661.0,502.0,252.0,7.0,4.0,0.0,14.0,31.0,223.0,792.0,1479.0,400.0,140.0,336.0,268.0,80.0,7.0,5.0,54.0,373.0,718.0,872.0,200.0,91.0,68.0,36.0,6.0,1.0,0.0,3.0,4.0,45.0,373.0,549.0,354.0,53.0,23.0,12.0,9.0,10.0,1.0,11.0,12.0,11.0,27.0,30.0,6.0,3.0,1.0,8.0,5.0,3.0,9.0,2.0,2.0,6.0,3.0,1.0,1.0,7.0,273.0,266.0,111.0,10.0,217.0,55.0,57.0
2016-06-09 15:00:00,100.0,196.0,104.0,81.0,198.0,243.0,253.0,235.0,345.0,145.0,54.0,2.0,10.0,30.0,6.0,13.0,144.0,331.0,507.0,587.0,670.0,267.0,77.0,22.0,0.0,2.0,8.0,13.0,6.0,63.0,152.0,378.0,626.0,757.0,726.0,600.0,439.0,283.0,1.0,4.0,1.0,4.0,18.0,194.0,759.0,1253.0,362.0,120.0,369.0,336.0,79.0,6.0,7.0,32.0,347.0,670.0,843.0,219.0,111.0,87.0,37.0,10.0,0.0,1.0,1.0,4.0,16.0,336.0,554.0,434.0,56.0,24.0,8.0,9.0,4.0,1.0,7.0,13.0,7.0,30.0,22.0,11.0,2.0,0.0,5.0,8.0,4.0,8.0,6.0,3.0,1.0,0.0,0.0,45.0,4.0,316.0,300.0,102.0,10.0,234.0,19.0,49.0
2016-06-09 16:00:00,75.0,156.0,73.0,75.0,164.0,178.0,188.0,177.0,296.0,126.0,39.0,2.0,3.0,8.0,4.0,8.0,120.0,307.0,458.0,435.0,555.0,193.0,75.0,14.0,2.0,5.0,8.0,14.0,4.0,34.0,140.0,323.0,493.0,511.0,541.0,457.0,399.0,218.0,2.0,1.0,0.0,9.0,17.0,118.0,612.0,774.0,267.0,117.0,304.0,263.0,83.0,4.0,3.0,26.0,339.0,558.0,726.0,168.0,92.0,61.0,44.0,3.0,1.0,2.0,0.0,12.0,12.0,264.0,462.0,293.0,30.0,17.0,12.0,8.0,5.0,0.0,13.0,10.0,6.0,29.0,22.0,5.0,5.0,3.0,4.0,7.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,46.0,6.0,303.0,317.0,153.0,19.0,241.0,34.0,93.0
2016-06-09 17:00:00,84.0,228.0,105.0,110.0,266.0,270.0,243.0,240.0,443.0,139.0,68.0,2.0,11.0,23.0,1.0,14.0,178.0,463.0,616.0,582.0,532.0,260.0,103.0,23.0,0.0,5.0,10.0,20.0,7.0,68.0,179.0,514.0,623.0,489.0,655.0,608.0,435.0,252.0,2.0,2.0,1.0,7.0,31.0,140.0,664.0,856.0,333.0,132.0,407.0,332.0,98.0,7.0,9.0,42.0,469.0,744.0,844.0,167.0,95.0,93.0,71.0,18.0,0.0,3.0,2.0,11.0,14.0,330.0,543.0,365.0,58.0,38.0,25.0,11.0,2.0,1.0,13.0,14.0,13.0,37.0,31.0,20.0,8.0,3.0,3.0,6.0,3.0,7.0,3.0,0.0,0.0,2.0,1.0,25.0,8.0,285.0,362.0,163.0,31.0,229.0,94.0,66.0
2016-06-09 18:00:00,111.0,196.0,136.0,132.0,296.0,375.0,392.0,382.0,573.0,264.0,68.0,6.0,12.0,24.0,23.0,11.0,256.0,558.0,755.0,803.0,631.0,362.0,126.0,22.0,6.0,8.0,14.0,17.0,14.0,69.0,294.0,578.0,885.0,715.0,932.0,911.0,630.0,276.0,7.0,3.0,7.0,13.0,43.0,225.0,775.0,1342.0,486.0,163.0,486.0,376.0,108.0,9.0,13.0,77.0,659.0,835.0,889.0,198.0,101.0,102.0,62.0,19.0,0.0,1.0,6.0,13.0,38.0,387.0,637.0,336.0,36.0,43.0,20.0,14.0,10.0,0.0,16.0,21.0,14.0,36.0,26.0,15.0,8.0,3.0,6.0,7.0,3.0,7.0,9.0,3.0,5.0,0.0,1.0,21.0,2.0,350.0,345.0,98.0,10.0,161.0,38.0,57.0
2016-06-09 19:00:00,126.0,184.0,183.0,135.0,342.0,425.0,460.0,468.0,684.0,341.0,58.0,2.0,27.0,40.0,15.0,23.0,325.0,690.0,790.0,954.0,810.0,439.0,130.0,25.0,7.0,6.0,12.0,31.0,8.0,126.0,329.0,678.0,1082.0,833.0,1054.0,934.0,532.0,263.0,8.0,6.0,3.0,18.0,42.0,285.0,1089.0,1703.0,460.0,157.0,382.0,292.0,87.0,17.0,17.0,72.0,550.0,761.0,828.0,179.0,84.0,75.0,35.0,6.0,9.0,8.0,6.0,8.0,43.0,376.0,630.0,304.0,44.0,17.0,16.0,11.0,7.0,1.0,7.0,14.0,5.0,34.0,31.0,7.0,5.0,6.0,5.0,1.0,5.0,6.0,4.0,3.0,7.0,2.0,1.0,20.0,1.0,266.0,445.0,132.0,24.0,252.0,75.0,62.0
2016-06-09 20:00:00,103.0,197.0,154.0,123.0,330.0,414.0,480.0,521.0,662.0,287.0,46.0,8.0,36.0,49.0,23.0,29.0,381.0,703.0,753.0,855.0,808.0,525.0,97.0,24.0,6.0,14.0,26.0,34.0,14.0,159.0,388.0,626.0,1104.0,817.0,994.0,924.0,457.0,200.0,21.0,19.0,8.0,9.0,26.0,245.0,1202.0,1509.0,395.0,104.0,347.0,267.0,96.0,23.0,37.0,83.0,497.0,676.0,601.0,104.0,72.0,66.0,50.0,11.0,8.0,5.0,4.0,8.0,56.0,261.0,488.0,235.0,45.0,40.0,23.0,14.0,5.0,5.0,12.0,5.0,16.0,38.0,32.0,12.0,9.0,5.0,11.0,3.0,7.0,2.0,2.0,4.0,6.0,1.0,0.0,35.0,4.0,332.0,278.0,145.0,22.0,221.0,82.0,110.0
2016-06-09 21:00:00,125.0,199.0,145.0,140.0,414.0,502.0,603.0,594.0,747.0,256.0,41.0,9.0,29.0,67.0,27.0,32.0,581.0,839.0,746.0,896.0,913.0,591.0,157.0,20.0,7.0,16.0,27.0,47.0,19.0,250.0,560.0,765.0,1280.0,870.0,1158.0,1245.0,610.0,194.0,15.0,24.0,17.0,13.0,28.0,233.0,1317.0,1724.0,447.0,121.0,401.0,238.0,64.0,29.0,45.0,70.0,525.0,618.0,589.0,106.0,57.0,91.0,55.0,22.0,13.0,25.0,8.0,10.0,42.0,183.0,480.0,250.0,95.0,55.0,27.0,12.0,10.0,6.0,15.0,11.0,12.0,38.0,65.0,18.0,6.0,3.0,11.0,10.0,5.0,5.0,9.0,2.0,9.0,2.0,2.0,41.0,4.0,299.0,427.0,118.0,5.0,186.0,55.0,100.0
2016-06-09 22:00:00,133.0,198.0,138.0,138.0,350.0,542.0,578.0,524.0,564.0,201.0,27.0,7.0,37.0,63.0,31.0,34.0,719.0,714.0,588.0,599.0,747.0,530.0,150.0,24.0,14.0,32.0,54.0,49.0,17.0,336.0,708.0,748.0,1126.0,614.0,977.0,1173.0,517.0,157.0,24.0,30.0,22.0,13.0,35.0,223.0,1204.0,1586.0,490.0,99.0,389.0,186.0,80.0,84.0,90.0,58.0,432.0,515.0,502.0,59.0,32.0,67.0,27.0,14.0,19.0,24.0,29.0,14.0,41.0,193.0,436.0,185.0,51.0,54.0,30.0,9.0,20.0,14.0,40.0,5.0,16.0,47.0,39.0,10.0,9.0,7.0,4.0,8.0,9.0,4.0,6.0,6.0,9.0,0.0,4.0,16.0,9.0,408.0,359.0,137.0,17.0,182.0,44.0,120.0
2016-06-09 23:00:00,87.0,145.0,82.0,117.0,312.0,492.0,578.0,565.0,634.0,176.0,13.0,11.0,48.0,44.0,22.0,27.0,779.0,661.0,499.0,576.0,612.0,587.0,110.0,13.0,11.0,29.0,37.0,56.0,8.0,402.0,731.0,733.0,1130.0,855.0,1373.0,816.0,281.0,113.0,20.0,35.0,22.0,14.0,16.0,216.0,977.0,1275.0,349.0,59.0,225.0,139.0,44.0,90.0,143.0,38.0,334.0,343.0,295.0,30.0,16.0,69.0,19.0,8.0,49.0,44.0,31.0,12.0,25.0,132.0,350.0,135.0,32.0,27.0,23.0,13.0,13.0,20.0,20.0,2.0,5.0,28.0,25.0,6.0,6.0,4.0,12.0,7.0,7.0,7.0,10.0,8.0,16.0,6.0,5.0,11.0,3.0,408.0,347.0,116.0,7.0,224.0,46.0,120.0
2016-06-10 00:00:00,66.0,85.0,36.0,96.0,191.0,331.0,526.0,642.0,824.0,127.0,6.0,2.0,20.0,30.0,13.0,30.0,688.0,817.0,539.0,568.0,441.0,509.0,56.0,0.0,13.0,15.0,23.0,39.0,13.0,445.0,664.0,585.0,927.0,720.0,1131.0,475.0,192.0,88.0,14.0,17.0,22.0,11.0,15.0,148.0,557.0,859.0,248.0,28.0,155.0,87.0,35.0,66.0,78.0,20.0,223.0,194.0,150.0,16.0,21.0,43.0,14.0,4.0,39.0,38.0,25.0,12.0,14.0,72.0,230.0,79.0,14.0,29.0,14.0,9.0,11.0,19.0,28.0,2.0,5.0,20.0,31.0,6.0,8.0,4.0,5.0,7.0,12.0,4.0,8.0,10.0,14.0,3.0,4.0,0.0,6.0,357.0,198.0,60.0,11.0,186.0,3.0,132.0
2016-06-10 01:00:00,21.0,36.0,13.0,36.0,132.0,219.0,342.0,505.0,839.0,70.0,1.0,3.0,11.0,17.0,3.0,30.0,549.0,581.0,291.0,340.0,231.0,295.0,52.0,2.0,6.0,9.0,10.0,23.0,3.0,406.0,486.0,345.0,589.0,460.0,619.0,218.0,79.0,32.0,6.0,9.0,13.0,7.0,6.0,62.0,332.0,516.0,47.0,10.0,82.0,62.0,32.0,64.0,65.0,12.0,119.0,116.0,75.0,17.0,13.0,26.0,12.0,11.0,35.0,21.0,15.0,8.0,10.0,38.0,176.0,45.0,14.0,12.0,20.0,6.0,11.0,13.0,25.0,1.0,5.0,15.0,11.0,7.0,6.0,3.0,2.0,9.0,11.0,5.0,14.0,16.0,16.0,2.0,3.0,0.0,2.0,31.0,1.0,52.0,14.0,110.0,8.0,62.0
2016-06-10 02:00:00,10.0,15.0,7.0,29.0,104.0,161.0,173.0,380.0,722.0,49.0,0.0,2.0,15.0,13.0,6.0,24.0,418.0,328.0,160.0,185.0,212.0,168.0,27.0,0.0,3.0,10.0,11.0,17.0,0.0,241.0,284.0,208.0,290.0,297.0,444.0,179.0,40.0,30.0,3.0,8.0,6.0,3.0,7.0,44.0,206.0,374.0,29.0,5.0,33.0,42.0,13.0,30.0,34.0,5.0,87.0,62.0,25.0,5.0,3.0,34.0,6.0,5.0,16.0,8.0,13.0,5.0,7.0,31.0,114.0,17.0,8.0,9.0,11.0,4.0,8.0,11.0,23.0,0.0,1.0,13.0,15.0,4.0,3.0,4.0,3.0,10.0,13.0,1.0,4.0,11.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,53.0,0.0,0.0
2016-06-10 03:00:00,3.0,8.0,1.0,20.0,80.0,133.0,106.0,221.0,546.0,54.0,2.0,1.0,9.0,4.0,3.0,14.0,239.0,229.0,122.0,126.0,99.0,139.0,47.0,0.0,2.0,7.0,9.0,14.0,1.0,145.0,230.0,172.0,171.0,213.0,296.0,79.0,31.0,13.0,3.0,4.0,3.0,3.0,2.0,27.0,123.0,229.0,7.0,0.0,37.0,32.0,8.0,19.0,32.0,5.0,84.0,37.0,19.0,0.0,2.0,8.0,7.0,4.0,35.0,10.0,8.0,7.0,6.0,27.0,49.0,27.0,15.0,7.0,10.0,3.0,7.0,8.0,16.0,0.0,1.0,15.0,15.0,4.0,1.0,4.0,2.0,11.0,19.0,10.0,6.0,8.0,16.0,8.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0
2016-06-10 04:00:00,12.0,17.0,4.0,19.0,33.0,116.0,62.0,135.0,283.0,21.0,2.0,1.0,4.0,5.0,1.0,7.0,135.0,124.0,83.0,99.0,120.0,172.0,21.0,0.0,0.0,5.0,5.0,8.0,0.0,102.0,180.0,117.0,155.0,172.0,272.0,77.0,29.0,13.0,1.0,3.0,2.0,4.0,7.0,52.0,121.0,139.0,17.0,6.0,27.0,28.0,11.0,27.0,18.0,1.0,86.0,53.0,27.0,6.0,5.0,22.0,9.0,3.0,21.0,8.0,6.0,4.0,1.0,36.0,89.0,34.0,14.0,14.0,7.0,2.0,6.0,8.0,20.0,0.0,3.0,14.0,11.0,6.0,5.0,3.0,3.0,14.0,9.0,11.0,13.0,15.0,13.0,3.0,13.0,0.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,2.0
2016-06-10 05:00:00,6.0,31.0,22.0,21.0,47.0,54.0,50.0,87.0,89.0,13.0,1.0,4.0,13.0,10.0,2.0,6.0,50.0,77.0,139.0,127.0,302.0,245.0,26.0,13.0,2.0,4.0,7.0,15.0,1.0,56.0,103.0,138.0,167.0,158.0,221.0,91.0,73.0,44.0,1.0,2.0,0.0,6.0,10.0,54.0,175.0,126.0,30.0,20.0,59.0,85.0,35.0,5.0,2.0,12.0,87.0,106.0,67.0,14.0,24.0,31.0,11.0,2.0,7.0,1.0,1.0,8.0,3.0,71.0,151.0,61.0,24.0,12.0,12.0,6.0,12.0,5.0,15.0,4.0,1.0,21.0,15.0,11.0,5.0,3.0,6.0,12.0,11.0,15.0,19.0,14.0,14.0,7.0,11.0,1.0,2.0,4.0,3.0,18.0,0.0,60.0,1.0,40.0
2016-06-10 06:00:00,34.0,78.0,67.0,43.0,120.0,128.0,142.0,205.0,111.0,52.0,11.0,10.0,36.0,35.0,11.0,6.0,80.0,142.0,243.0,297.0,890.0,675.0,62.0,27.0,2.0,7.0,14.0,15.0,2.0,74.0,190.0,359.0,389.0,314.0,318.0,265.0,221.0,91.0,6.0,12.0,6.0,18.0,22.0,125.0,392.0,261.0,81.0,41.0,158.0,147.0,61.0,6.0,2.0,40.0,248.0,356.0,230.0,50.0,46.0,54.0,22.0,7.0,0.0,2.0,3.0,3.0,7.0,249.0,431.0,202.0,35.0,35.0,23.0,19.0,12.0,2.0,19.0,5.0,8.0,45.0,32.0,23.0,9.0,5.0,7.0,22.0,15.0,35.0,32.0,4.0,14.0,18.0,3.0,8.0,2.0,5.0,13.0,92.0,11.0,199.0,19.0,56.0
2016-06-10 07:00:00,59.0,144.0,136.0,58.0,146.0,269.0,243.0,328.0,226.0,98.0,46.0,10.0,54.0,55.0,23.0,17.0,111.0,214.0,448.0,519.0,1095.0,649.0,148.0,42.0,6.0,8.0,12.0,35.0,8.0,86.0,247.0,524.0,718.0,519.0,516.0,500.0,399.0,187.0,4.0,5.0,9.0,19.0,45.0,282.0,680.0,486.0,163.0,84.0,345.0,294.0,132.0,7.0,4.0,85.0,549.0,823.0,604.0,161.0,107.0,126.0,47.0,15.0,2.0,1.0,1.0,3.0,14.0,486.0,775.0,463.0,73.0,59.0,31.0,17.0,36.0,1.0,18.0,16.0,12.0,53.0,53.0,26.0,14.0,12.0,15.0,53.0,26.0,31.0,59.0,11.0,20.0,27.0,9.0,4.0,9.0,42.0,109.0,81.0,17.0,145.0,9.0,73.0
2016-06-10 08:00:00,77.0,215.0,200.0,84.0,206.0,379.0,286.0,412.0,293.0,181.0,41.0,16.0,65.0,45.0,25.0,19.0,136.0,277.0,582.0,646.0,903.0,596.0,162.0,33.0,2.0,8.0,20.0,37.0,15.0,126.0,207.0,518.0,935.0,710.0,644.0,595.0,479.0,226.0,6.0,4.0,5.0,9.0,62.0,351.0,866.0,677.0,277.0,130.0,385.0,388.0,136.0,10.0,4.0,106.0,713.0,934.0,751.0,222.0,135.0,149.0,46.0,13.0,1.0,1.0,3.0,11.0,23.0,588.0,834.0,515.0,61.0,60.0,25.0,20.0,34.0,1.0,27.0,23.0,20.0,43.0,58.0,27.0,19.0,9.0,9.0,33.0,18.0,25.0,45.0,6.0,11.0,12.0,6.0,14.0,10.0,210.0,121.0,69.0,5.0,96.0,10.0,97.0
2016-06-10 09:00:00,112.0,220.0,149.0,96.0,250.0,378.0,337.0,445.0,345.0,139.0,63.0,5.0,45.0,93.0,20.0,23.0,130.0,330.0,667.0,594.0,902.0,483.0,161.0,46.0,3.0,5.0,21.0,40.0,7.0,124.0,257.0,510.0,793.0,801.0,721.0,607.0,511.0,263.0,12.0,6.0,7.0,11.0,45.0,269.0,806.0,836.0,300.0,89.0,374.0,356.0,115.0,10.0,18.0,104.0,553.0,830.0,692.0,154.0,94.0,88.0,37.0,12.0,5.0,9.0,2.0,7.0,27.0,551.0,685.0,415.0,60.0,27.0,22.0,14.0,17.0,1.0,15.0,24.0,14.0,32.0,25.0,12.0,10.0,5.0,5.0,14.0,12.0,23.0,18.0,3.0,8.0,10.0,5.0,16.0,9.0,282.0,250.0,34.0,11.0,65.0,15.0,62.0
2016-06-10 10:00:00,111.0,195.0,113.0,78.0,234.0,347.0,277.0,346.0,293.0,114.0,53.0,3.0,28.0,74.0,15.0,15.0,143.0,314.0,525.0,605.0,796.0,467.0,107.0,29.0,3.0,6.0,28.0,34.0,8.0,90.0,249.0,441.0,706.0,852.0,737.0,585.0,474.0,226.0,12.0,17.0,1.0,11.0,54.0,212.0,627.0,984.0,308.0,105.0,314.0,289.0,112.0,5.0,6.0,59.0,390.0,698.0,637.0,187.0,113.0,85.0,31.0,11.0,4.0,0.0,2.0,5.0,36.0,361.0,600.0,345.0,36.0,17.0,13.0,6.0,10.0,0.0,18.0,15.0,8.0,27.0,17.0,5.0,4.0,5.0,8.0,11.0,6.0,15.0,10.0,2.0,7.0,2.0,2.0,12.0,8.0,273.0,285.0,73.0,4.0,87.0,18.0,48.0
2016-06-10 11:00:00,117.0,203.0,128.0,66.0,204.0,302.0,250.0,252.0,330.0,149.0,39.0,1.0,5.0,27.0,11.0,22.0,130.0,290.0,513.0,580.0,808.0,378.0,120.0,40.0,2.0,5.0,12.0,30.0,2.0,65.0,183.0,373.0,638.0,916.0,779.0,540.0,504.0,215.0,5.0,10.0,7.0,20.0,30.0,208.0,742.0,1195.0,360.0,115.0,342.0,336.0,98.0,4.0,2.0,55.0,373.0,746.0,800.0,167.0,77.0,71.0,31.0,8.0,2.0,4.0,0.0,11.0,30.0,365.0,545.0,384.0,41.0,24.0,12.0,5.0,11.0,0.0,19.0,17.0,8.0,15.0,19.0,3.0,2.0,4.0,8.0,12.0,5.0,7.0,3.0,4.0,8.0,6.0,0.0,19.0,6.0,295.0,299.0,78.0,4.0,161.0,51.0,44.0
2016-06-10 12:00:00,124.0,224.0,113.0,100.0,218.0,337.0,291.0,242.0,337.0,153.0,55.0,0.0,8.0,36.0,10.0,15.0,144.0,364.0,539.0,603.0,864.0,290.0,119.0,35.0,1.0,7.0,14.0,33.0,6.0,80.0,197.0,390.0,723.0,892.0,793.0,577.0,510.0,214.0,2.0,3.0,7.0,13.0,28.0,224.0,805.0,1271.0,364.0,124.0,314.0,346.0,91.0,4.0,9.0,50.0,415.0,658.0,684.0,218.0,114.0,68.0,49.0,5.0,3.0,3.0,2.0,4.0,30.0,331.0,531.0,349.0,52.0,22.0,10.0,17.0,12.0,0.0,15.0,7.0,6.0,32.0,34.0,21.0,8.0,4.0,5.0,9.0,8.0,13.0,8.0,5.0,6.0,1.0,2.0,20.0,8.0,242.0,209.0,77.0,8.0,85.0,42.0,48.0
2016-06-10 13:00:00,115.0,216.0,140.0,82.0,207.0,338.0,305.0,257.0,364.0,147.0,45.0,4.0,6.0,27.0,4.0,16.0,173.0,360.0,515.0,657.0,828.0,283.0,95.0,26.0,3.0,1.0,13.0,17.0,6.0,58.0,181.0,395.0,678.0,840.0,686.0,520.0,411.0,242.0,3.0,5.0,1.0,17.0,24.0,184.0,731.0,1240.0,363.0,136.0,310.0,274.0,72.0,5.0,5.0,50.0,361.0,661.0,702.0,167.0,92.0,79.0,53.0,12.0,3.0,1.0,2.0,4.0,36.0,295.0,564.0,307.0,62.0,31.0,23.0,11.0,8.0,0.0,18.0,7.0,14.0,41.0,35.0,6.0,9.0,4.0,15.0,10.0,9.0,4.0,7.0,3.0,3.0,0.0,1.0,24.0,6.0,285.0,233.0,167.0,14.0,176.0,33.0,92.0
2016-06-10 14:00:00,127.0,221.0,112.0,80.0,247.0,302.0,357.0,267.0,391.0,147.0,52.0,6.0,10.0,24.0,8.0,20.0,201.0,388.0,569.0,659.0,788.0,280.0,84.0,29.0,6.0,1.0,7.0,18.0,2.0,77.0,206.0,438.0,769.0,880.0,804.0,601.0,497.0,220.0,3.0,5.0,3.0,16.0,31.0,184.0,827.0,1363.0,410.0,151.0,361.0,315.0,107.0,5.0,9.0,54.0,393.0,678.0,742.0,188.0,90.0,88.0,42.0,10.0,2.0,4.0,3.0,10.0,25.0,344.0,527.0,349.0,62.0,19.0,28.0,11.0,8.0,0.0,15.0,9.0,9.0,42.0,34.0,6.0,8.0,6.0,14.0,10.0,16.0,13.0,11.0,6.0,8.0,2.0,1.0,15.0,8.0,279.0,298.0,129.0,14.0,205.0,35.0,72.0
2016-06-10 15:00:00,99.0,201.0,128.0,105.0,226.0,305.0,240.0,235.0,339.0,165.0,44.0,5.0,8.0,16.0,9.0,21.0,193.0,333.0,509.0,572.0,647.0,202.0,85.0,20.0,1.0,3.0,10.0,20.0,4.0,88.0,188.0,394.0,666.0,725.0,704.0,574.0,445.0,250.0,1.0,4.0,2.0,6.0,45.0,184.0,762.0,1148.0,335.0,131.0,350.0,286.0,77.0,2.0,9.0,35.0,356.0,666.0,779.0,202.0,99.0,91.0,44.0,10.0,1.0,3.0,3.0,8.0,23.0,345.0,550.0,315.0,47.0,11.0,14.0,5.0,9.0,3.0,13.0,12.0,7.0,33.0,30.0,12.0,3.0,4.0,11.0,8.0,3.0,5.0,4.0,4.0,1.0,0.0,2.0,36.0,12.0,317.0,321.0,112.0,9.0,204.0,54.0,46.0
2016-06-10 16:00:00,75.0,177.0,96.0,79.0,180.0,170.0,209.0,226.0,319.0,163.0,58.0,2.0,8.0,14.0,1.0,11.0,133.0,373.0,401.0,438.0,544.0,173.0,77.0,16.0,1.0,0.0,3.0,16.0,4.0,60.0,152.0,350.0,575.0,561.0,628.0,465.0,416.0,201.0,0.0,2.0,2.0,6.0,23.0,160.0,634.0,913.0,276.0,127.0,290.0,237.0,76.0,0.0,4.0,25.0,337.0,550.0,644.0,129.0,77.0,60.0,28.0,12.0,1.0,5.0,2.0,14.0,19.0,273.0,443.0,264.0,37.0,17.0,12.0,5.0,5.0,0.0,21.0,8.0,4.0,22.0,25.0,11.0,10.0,3.0,1.0,6.0,5.0,4.0,5.0,0.0,4.0,0.0,2.0,25.0,8.0,348.0,314.0,176.0,15.0,271.0,55.0,68.0
2016-06-10 17:00:00,103.0,199.0,127.0,104.0,247.0,259.0,259.0,278.0,434.0,197.0,69.0,5.0,13.0,32.0,18.0,12.0,183.0,401.0,635.0,662.0,656.0,224.0,82.0,24.0,3.0,2.0,16.0,34.0,5.0,82.0,225.0,483.0,792.0,606.0,790.0,713.0,491.0,273.0,6.0,3.0,3.0,13.0,29.0,184.0,856.0,1322.0,365.0,144.0,346.0,317.0,107.0,7.0,5.0,47.0,561.0,779.0,929.0,142.0,96.0,89.0,46.0,14.0,2.0,4.0,1.0,7.0,22.0,300.0,531.0,364.0,60.0,22.0,37.0,12.0,9.0,2.0,47.0,17.0,11.0,33.0,53.0,12.0,8.0,3.0,6.0,5.0,7.0,3.0,4.0,0.0,5.0,1.0,2.0,30.0,9.0,265.0,354.0,141.0,13.0,178.0,28.0,81.0
2016-06-10 18:00:00,145.0,217.0,158.0,129.0,327.0,325.0,376.0,387.0,528.0,275.0,79.0,3.0,20.0,27.0,8.0,20.0,247.0,498.0,695.0,884.0,874.0,348.0,117.0,31.0,8.0,6.0,23.0,38.0,7.0,120.0,292.0,599.0,959.0,898.0,1105.0,844.0,613.0,299.0,9.0,6.0,5.0,20.0,58.0,289.0,1148.0,1648.0,400.0,167.0,373.0,376.0,122.0,15.0,19.0,66.0,564.0,742.0,830.0,142.0,118.0,126.0,51.0,10.0,5.0,5.0,5.0,4.0,41.0,382.0,612.0,358.0,44.0,41.0,33.0,17.0,23.0,3.0,30.0,18.0,7.0,49.0,50.0,21.0,9.0,3.0,7.0,6.0,9.0,9.0,5.0,7.0,8.0,2.0,1.0,24.0,9.0,339.0,288.0,121.0,21.0,130.0,78.0,54.0
2016-06-10 19:00:00,152.0,217.0,193.0,115.0,380.0,434.0,454.0,496.0,606.0,245.0,77.0,3.0,20.0,28.0,19.0,26.0,319.0,617.0,723.0,988.0,1095.0,499.0,116.0,32.0,5.0,8.0,15.0,20.0,4.0,154.0,407.0,643.0,1067.0,1069.0,1097.0,898.0,516.0,271.0,6.0,12.0,6.0,21.0,40.0,286.0,1189.0,1753.0,394.0,131.0,388.0,324.0,107.0,18.0,20.0,77.0,587.0,708.0,716.0,124.0,93.0,95.0,33.0,11.0,7.0,5.0,9.0,6.0,39.0,327.0,595.0,298.0,29.0,40.0,30.0,17.0,21.0,0.0,9.0,19.0,8.0,36.0,38.0,17.0,9.0,3.0,7.0,7.0,5.0,7.0,5.0,2.0,2.0,3.0,1.0,32.0,8.0,364.0,358.0,126.0,23.0,192.0,44.0,71.0
2016-06-10 20:00:00,115.0,188.0,153.0,124.0,355.0,386.0,425.0,479.0,607.0,247.0,46.0,6.0,21.0,31.0,26.0,28.0,393.0,669.0,721.0,902.0,970.0,540.0,119.0,9.0,6.0,17.0,27.0,55.0,5.0,171.0,450.0,681.0,1052.0,903.0,873.0,659.0,437.0,171.0,16.0,11.0,17.0,18.0,46.0,323.0,1062.0,1284.0,241.0,95.0,295.0,221.0,74.0,26.0,34.0,65.0,525.0,606.0,555.0,66.0,59.0,98.0,37.0,7.0,11.0,14.0,7.0,12.0,31.0,258.0,551.0,222.0,44.0,37.0,38.0,19.0,13.0,4.0,18.0,5.0,15.0,42.0,53.0,19.0,14.0,6.0,6.0,9.0,14.0,7.0,13.0,1.0,8.0,0.0,1.0,21.0,6.0,359.0,299.0,154.0,5.0,213.0,82.0,92.0
2016-06-10 21:00:00,122.0,195.0,169.0,113.0,327.0,388.0,528.0,591.0,705.0,298.0,50.0,9.0,33.0,27.0,19.0,40.0,468.0,772.0,783.0,730.0,1017.0,649.0,131.0,19.0,10.0,17.0,26.0,39.0,18.0,229.0,586.0,699.0,1056.0,1031.0,1069.0,814.0,462.0,145.0,22.0,22.0,22.0,21.0,33.0,292.0,1036.0,1188.0,255.0,99.0,321.0,219.0,91.0,51.0,47.0,71.0,448.0,505.0,455.0,71.0,74.0,84.0,40.0,21.0,14.0,13.0,12.0,7.0,45.0,210.0,599.0,256.0,43.0,76.0,44.0,40.0,18.0,10.0,17.0,5.0,18.0,66.0,63.0,21.0,11.0,7.0,7.0,13.0,7.0,13.0,6.0,5.0,11.0,2.0,2.0,1.0,12.0,274.0,359.0,144.0,27.0,161.0,71.0,118.0
